-0.247	0.953
-0.244	1.238
-0.256	1.396
-0.247	0.724
-0.255	0.779
-0.258	0.892
-0.261	0.825
-0.254	1.183
-0.248	1.503
-0.261	1.091
-0.254	0.598
-0.255	0.95
-0.247	1.114
-0.251	0.32
-0.249	0.171
-0.231	0.281
-0.243	0.262
-0.234	0.607
-0.232	0.773
-0.227	0.415
-0.225	-0.054
-0.219	0.205
-0.201	0.386
-0.21	-0.249
-0.208	-0.184
-0.2	-0.109
-0.192	-0.25
-0.178	-0.038
-0.176	0.281
-0.164	-0.021
-0.162	-0.441
-0.151	-0.195
-0.142	-0.012
-0.137	-0.551
-0.116	-0.488
-0.118	-0.221
-0.107	-0.365
-0.098	-0.117
-0.092	0.088
-0.083	-0.317
-0.068	-0.635
-0.052	-0.212
-0.055	-0.044
-0.049	-0.692
-0.038	-0.808
-0.028	-0.549
-0.024	-0.468
-0.02	-0.121
-0.006	0.232
-0.004	-0.084
-0.004	-0.5
0	-0.092
0.01	0.138
0.023	-0.587
0.02	-0.66
0.026	-0.542
0.035	-0.441
0.034	-0.054
0.043	0.211
0.039	-0.315
0.062	-0.638
0.052	-0.186
0.055	-0.004
0.062	-0.591
0.066	-0.576
0.068	-0.515
0.077	-0.536
0.094	-0.093
0.085	0.254
0.087	-0.002
0.089	-0.419
0.09	-0.06
0.105	0.15
0.107	-0.529
0.118	-0.549
0.12	-0.305
0.123	-0.555
0.128	-0.399
0.128	0.022
0.143	-0.162
0.132	-0.549
0.133	-0.165
0.134	0.001
0.138	-0.619
0.133	-0.603
0.125	-0.46
0.137	-0.424
0.118	-0.066
0.117	0.194
0.107	-0.122
0.106	-0.541
0.104	-0.138
0.096	0.015
0.101	-0.588
0.087	-0.547
0.082	-0.33
0.073	-0.471
0.067	-0.116
0.073	0.315
0.061	-0.112
0.066	-0.569
0.056	-0.25
0.052	-0.012
0.056	-0.648
0.052	-0.591
0.061	-0.454
0.056	-0.58
0.054	-0.189
0.051	0.139
0.054	-0.231
0.054	-0.535
0.059	-0.161
0.073	-0.085
0.054	-0.771
0.061	-0.673
0.062	-0.531
0.065	-0.557
0.067	-0.187
0.066	0.129
0.079	-0.238
0.068	-0.481
0.067	-0.112
0.067	-0.04
0.067	-0.71
0.067	-0.682
0.065	-0.524
0.065	-0.487
0.052	-0.142
0.063	0.171
0.059	-0.317
0.057	-0.715
0.067	-0.334
0.051	-0.111
0.056	-0.781
0.049	-0.789
0.048	-0.691
0.048	-0.66
0.043	-0.245
0.051	0.117
0.041	-0.153
0.037	-0.488
0.032	-0.033
0.026	0.142
0.024	-0.476
0.021	-0.4
0.027	-0.211
0.012	-0.189
0.01	0.216
0.005	0.554
0	0.215
0.001	-0.139
-0.009	0.12
-0.011	0.249
-0.017	-0.283
-0.021	-0.295
-0.026	-0.14
-0.024	-0.026
-0.018	0.396
-0.033	0.751
-0.028	0.366
-0.037	0.071
-0.038	0.32
-0.034	0.176
-0.033	-0.531
-0.018	-0.536
-0.027	-0.397
-0.028	-0.486
-0.021	-0.231
-0.022	0.123
-0.02	-0.205
-0.015	-0.673
-0.009	-0.358
-0.012	-0.085
-0.009	-0.748
-0.009	-0.792
-0.007	-0.676
0	-0.742
-0.01	-0.414
-0.002	-0.037
-0.01	-0.228
-0.017	-0.665
-0.015	-0.37
-0.012	-0.181
-0.004	-0.778
-0.017	-0.729
-0.018	-0.565
-0.022	-0.626
-0.027	-0.328
-0.031	-0.179
-0.031	-0.602
-0.018	-0.752
-0.043	-0.375
-0.045	-0.31
-0.044	-0.985
-0.051	-0.9
-0.044	-0.798
-0.054	-0.825
-0.045	-0.479
-0.049	-0.041
-0.054	-0.294
-0.056	-0.745
-0.049	-0.548
-0.041	-0.314
-0.05	-0.854
-0.046	-0.913
-0.051	-0.768
-0.043	-0.841
-0.045	-0.482
-0.043	-0.143
-0.023	-0.497
-0.031	-0.851
-0.028	-0.549
-0.031	-0.25
-0.026	-0.935
-0.027	-0.967
-0.027	-0.701
-0.015	-0.576
-0.027	-0.139
-0.02	0.327
-0.022	0.095
-0.028	-0.283
-0.022	0.089
-0.034	0.404
-0.033	-0.092
-0.041	0.111
-0.046	0.247
-0.05	0.443
-0.054	0.902
-0.05	1.255
-0.056	0.785
-0.063	0.256
-0.068	0.555
-0.068	0.598
-0.073	-0.127
-0.072	-0.457
-0.068	-0.872
-0.083	-1.624
-0.078	-1.642
-0.082	-1.514
-0.089	-2.173
-0.088	-2.914
-0.088	-2.939
-0.084	-2.937
-0.096	-3.466
-0.099	-3.308
-0.096	-2.732
-0.099	-2.494
-0.1	-1.998
-0.107	-1.388
-0.099	-1.31
-0.111	-1.354
-0.118	-0.885
-0.123	-0.596
-0.127	-1.166
-0.117	-1.085
-0.135	-0.836
-0.134	-0.684
-0.138	-0.254
-0.139	0.159
-0.146	-0.164
-0.15	-0.538
-0.132	-0.298
-0.144	-0.127
-0.149	-0.698
-0.149	-0.671
-0.144	-0.51
-0.142	-0.485
-0.148	0.012
-0.14	0.278
-0.144	-0.088
-0.146	-0.381
-0.145	-0.002
-0.153	0.162
-0.137	-0.424
-0.144	-0.446
-0.146	-0.396
-0.148	-0.42
-0.148	-0.012
-0.151	0.392
-0.159	0.131
-0.148	-0.314
-0.161	0.031
-0.171	0.371
-0.17	-0.312
-0.172	-0.327
-0.177	-0.225
-0.184	-0.271
-0.181	0.129
-0.195	0.438
-0.194	0.157
-0.199	-0.155
-0.199	0.234
-0.2	0.41
-0.197	-0.234
-0.189	-0.256
-0.198	-0.101
-0.192	-0.16
-0.193	0.232
-0.188	0.571
-0.176	0.221
-0.183	-0.123
-0.176	0.281
-0.177	0.393
-0.177	-0.315
-0.176	-0.253
-0.176	0.031
-0.166	0.087
-0.178	0.394
-0.178	0.769
-0.181	0.5
-0.181	0.034
-0.186	0.406
-0.19	0.731
-0.177	0.189
-0.197	0.216
-0.198	0.311
-0.2	0.225
-0.201	0.553
-0.206	1.023
-0.21	0.664
-0.209	0.249
-0.22	0.712
-0.217	0.991
-0.223	0.216
-0.221	0.26
-0.211	0.388
-0.225	0.488
-0.222	0.923
-0.221	1.255
-0.225	0.88
-0.225	0.583
-0.222	0.912
-0.204	1.097
-0.22	0.402
-0.221	0.405
-0.217	0.626
-0.212	0.714
-0.211	0.935
-0.21	1.273
-0.201	1.007
-0.215	0.634
-0.217	0.891
-0.219	1.158
-0.226	0.557
-0.217	0.569
-0.228	0.63
-0.229	0.574
-0.232	1.041
-0.233	1.466
-0.236	1.095
-0.242	0.505
-0.233	0.758
-0.25	1.039
-0.245	0.306
-0.251	0.237
-0.245	0.405
-0.244	0.333
-0.24	0.613
-0.231	0.773
-0.232	0.356
-0.227	-0.013
-0.222	0.214
-0.221	0.299
-0.212	-0.448
-0.201	-0.492
-0.19	-0.312
-0.192	-0.315
-0.186	-0.111
-0.176	0.188
-0.171	-0.21
-0.161	-0.67
-0.159	-0.388
-0.145	-0.06
-0.144	-0.746
-0.137	-0.67
-0.126	-0.518
-0.123	-0.713
-0.107	-0.563
-0.117	-0.133
-0.111	-0.3
-0.109	-0.659
-0.11	-0.397
-0.105	-0.27
-0.103	-0.935
-0.082	-1.152
-0.095	-0.862
-0.092	-0.861
-0.09	-0.5
-0.084	-0.182
-0.078	-0.533
-0.073	-0.835
-0.057	-0.56
-0.057	-0.347
-0.051	-0.944
-0.039	-0.984
-0.027	-0.917
-0.017	-0.999
-0.015	-0.702
-0.005	-0.276
0.004	-0.548
0.015	-0.933
0.016	-0.674
0.024	-0.38
0.041	-0.913
0.033	-0.991
0.037	-0.822
0.038	-0.83
0.039	-0.525
0.041	-0.179
0.038	-0.499
0.052	-0.908
0.041	-0.587
0.037	-0.28
0.034	-0.972
0.031	-0.981
0.033	-0.782
0.027	-0.833
0.027	-0.57
0.022	-0.205
0.021	-0.487
0.015	-0.72
0.015	-0.491
0.023	-0.394
0.013	-1.04
0.01	-1.057
0.01	-0.957
0.007	-0.984
0.01	-0.657
0.006	-0.298
0.013	-0.583
0.007	-0.876
0.007	-0.659
0.001	-0.238
0	-0.906
0.002	-1.08
0	-1.058
0.015	-1.018
0	-0.671
0.004	-0.314
0	-0.576
-0.006	-0.88
-0.005	-0.607
-0.015	-0.366
-0.011	-1.089
-0.024	-1.012
-0.029	-0.865
-0.033	-0.944
-0.038	-0.71
-0.035	-0.305
-0.046	-0.568
-0.056	-0.964
-0.062	-0.542
-0.071	-0.305
-0.071	-0.961
-0.076	-1.074
-0.066	-0.978
-0.087	-1.073
-0.081	-0.696
-0.078	-0.399
-0.082	-0.774
-0.084	-1.019
-0.087	-0.592
-0.07	-0.489
-0.084	-1.21
-0.081	-1.128
-0.076	-0.854
-0.074	-0.937
-0.068	-0.515
-0.082	-0.204
-0.074	-0.604
-0.085	-0.867
-0.085	-0.57
-0.087	-0.452
-0.089	-1.185
-0.081	-1.113
-0.095	-0.803
-0.101	-0.901
-0.111	-0.624
-0.11	-0.348
-0.126	-0.503
-0.134	-0.852
-0.126	-0.466
-0.144	-0.181
-0.15	-0.719
-0.161	-0.659
-0.161	-0.471
-0.164	-0.498
-0.167	-0.258
-0.167	0.179
-0.171	-0.111
-0.173	-0.519
-0.175	-0.135
-0.173	0.203
-0.166	-0.457
-0.168	-0.507
-0.168	-0.32
-0.171	-0.377
-0.168	0.066
-0.17	0.438
-0.167	-0.051
-0.162	-0.574
-0.168	-0.345
-0.168	-0.077
-0.176	-0.763
-0.178	-0.812
-0.179	-0.718
-0.186	-0.75
-0.183	-0.502
-0.2	-0.173
-0.2	-0.481
-0.208	-0.84
-0.217	-0.657
-0.22	-0.476
-0.225	-1.108
-0.217	-1.123
-0.231	-0.927
-0.239	-1.1
-0.238	-0.808
-0.237	-0.371
-0.232	-0.625
-0.242	-0.956
-0.242	-0.724
-0.237	-0.463
-0.243	-1.083
-0.243	-1.199
-0.238	-1.088
-0.223	-1.056
-0.237	-0.69
-0.236	-0.382
-0.228	-0.674
-0.228	-0.977
-0.231	-0.643
-0.234	-0.387
-0.219	-1.067
-0.231	-1.118
-0.239	-1.045
-0.236	-1.09
-0.238	-0.699
-0.232	-0.216
-0.243	-0.605
-0.234	-0.996
-0.244	-0.656
-0.242	-0.444
-0.239	-1.161
-0.249	-1.129
-0.227	-0.972
-0.234	-0.961
-0.229	-0.532
-0.227	-0.041
-0.223	-0.565
-0.216	-1.062
-0.215	-0.846
-0.201	-0.415
-0.211	-0.916
-0.204	-0.879
-0.203	-0.533
-0.199	-0.427
-0.194	-0.146
-0.197	0.101
-0.181	-0.242
-0.2	-0.326
-0.195	0.171
-0.2	0.626
-0.206	0.162
-0.198	0.315
-0.197	0.623
-0.195	0.552
-0.205	0.789
-0.209	1.195
-0.21	0.706
-0.21	0.128
-0.205	0.105
-0.216	-0.103
-0.212	-1.531
-0.219	-2.004
-0.22	-2.018
-0.225	-2.437
-0.217	-2.485
-0.214	-2.56
-0.225	-3.137
-0.229	-3.442
-0.231	-2.82
-0.229	-2.36
-0.233	-2.743
-0.233	-2.607
-0.223	-2.161
-0.234	-1.901
-0.236	-1.284
-0.237	-0.673
-0.238	-0.857
-0.234	-1.096
-0.243	-0.703
-0.242	-0.28
-0.245	-0.703
-0.249	-0.718
-0.249	-0.426
-0.255	-0.522
-0.238	-0.388
-0.256	0.037
-0.253	-0.222
-0.259	-0.503
-0.256	-0.133
-0.258	0.073
-0.25	-0.635
-0.24	-0.752
-0.249	-0.686
-0.248	-0.704
-0.243	-0.22
-0.244	0.233
-0.242	-0.028
-0.238	-0.452
-0.231	-0.151
-0.243	0.193
-0.239	-0.439
-0.242	-0.485
-0.244	-0.171
-0.242	-0.176
-0.247	0.002
-0.248	0.315
-0.25	0.007
-0.254	-0.33
-0.253	0.011
-0.258	0.366
-0.244	-0.305
-0.261	-0.349
-0.26	-0.209
-0.261	-0.233
-0.256	0.182
-0.26	0.559
-0.258	0.24
-0.24	-0.137
-0.249	0.087
-0.254	0.428
-0.253	-0.295
-0.251	-0.311
-0.249	-0.016
-0.255	-0.093
-0.244	0.189
-0.249	0.553
-0.247	0.345
-0.253	0.02
-0.255	0.186
-0.248	0.521
-0.261	-0.05
-0.261	-0.018
-0.269	0.048
-0.273	-0.11
-0.275	0.304
-0.278	0.835
-0.269	0.666
-0.287	0.343
-0.286	0.487
-0.287	0.776
-0.286	0.175
-0.288	0.215
-0.286	0.387
-0.273	0.428
-0.294	0.713
-0.289	1.03
-0.291	0.82
-0.293	0.455
-0.291	0.734
-0.294	0.972
-0.284	0.333
-0.295	0.308
-0.292	0.671
-0.295	0.656
-0.295	0.826
-0.287	1.188
-0.3	0.999
-0.3	0.72
-0.304	1.031
-0.309	1.278
-0.311	0.608
-0.312	0.582
-0.3	0.819
-0.316	0.801
-0.316	1.101
-0.316	1.375
-0.316	1.073
-0.311	0.735
-0.312	1.06
-0.298	1.337
-0.306	0.665
-0.306	0.583
-0.302	0.734
-0.297	0.721
-0.291	1.021
-0.293	1.261
-0.287	0.886
-0.289	0.563
-0.287	0.814
-0.284	1.019
-0.283	0.266
-0.275	0.273
-0.281	0.325
-0.28	0.261
-0.284	0.554
-0.282	0.809
-0.282	0.371
-0.276	-0.015
-0.27	0.115
-0.281	0.441
-0.278	-0.321
-0.278	-0.367
-0.276	-0.199
-0.271	-0.348
-0.267	-0.049
-0.254	0.4
-0.254	-0.015
-0.251	-0.538
-0.238	-0.358
-0.234	0.038
-0.222	-0.666
-0.216	-0.88
-0.204	-0.677
-0.198	-0.78
-0.197	-0.341
-0.184	0.139
-0.175	-0.12
-0.16	-0.57
-0.167	-0.276
-0.154	0.052
-0.146	-0.759
-0.143	-0.908
-0.134	-0.657
-0.133	-0.685
-0.111	-0.377
-0.121	0.07
-0.115	-0.25
-0.106	-0.642
-0.096	-0.452
-0.09	-0.089
-0.088	-0.714
-0.07	-0.781
-0.067	-0.635
-0.06	-0.669
-0.057	-0.404
-0.041	-0.098
-0.024	-0.327
-0.029	-0.637
-0.02	-0.347
-0.017	-0.073
-0.009	-0.653
-0.009	-0.762
-0.004	-0.637
0.013	-0.681
0.009	-0.247
0.007	0.09
0	-0.166
0.001	-0.458
0.001	-0.261
-0.005	-0.142
0.009	-0.901
-0.005	-0.879
-0.002	-0.562
-0.01	-0.715
-0.009	-0.365
-0.006	0.089
-0.006	-0.227
0	-0.669
-0.006	-0.452
-0.009	-0.043
0.001	-0.669
-0.001	-0.814
0.011	-0.607
0.004	-0.614
0.013	-0.355
0.01	0.023
0.01	-0.33
0.005	-0.573
0.011	-0.343
0.016	-0.052
0	-0.679
-0.002	-0.851
-0.005	-0.569
-0.012	-0.635
-0.022	-0.262
-0.029	0.057
-0.017	-0.3
-0.039	-0.636
-0.045	-0.35
-0.051	-0.001
-0.052	-0.67
-0.05	-0.913
-0.056	-0.677
-0.054	-0.736
-0.056	-0.442
-0.056	-0.055
-0.055	-0.321
-0.057	-0.647
-0.041	-0.448
-0.055	-0.09
-0.048	-0.635
-0.05	-0.775
-0.045	-0.72
-0.048	-0.779
-0.044	-0.406
-0.037	0
-0.048	-0.304
-0.051	-0.593
-0.055	-0.422
-0.062	-0.126
-0.062	-0.743
-0.071	-0.83
-0.065	-0.531
-0.082	-0.575
-0.084	-0.276
-0.085	0.155
-0.089	-0.103
-0.088	-0.454
-0.094	-0.3
-0.094	-0.043
-0.103	-0.665
-0.103	-0.747
-0.103	-0.524
-0.109	-0.488
-0.095	-0.15
-0.111	0.311
-0.104	0.063
-0.107	-0.239
-0.107	0.013
-0.111	0.375
-0.11	-0.289
-0.103	-0.31
-0.117	-0.049
-0.116	-0.131
-0.122	0.144
-0.126	0.586
-0.131	0.421
-0.137	0.074
-0.128	0.144
-0.149	0.436
-0.155	-0.321
-0.165	-0.554
-0.165	-0.419
-0.162	-0.469
-0.176	-0.256
-0.176	0.051
-0.181	-0.308
-0.183	-0.681
-0.187	-0.474
-0.193	-0.057
-0.183	-0.708
-0.193	-0.785
-0.192	-0.583
-0.19	-0.68
-0.193	-0.464
-0.187	-0.237
-0.189	-0.542
-0.181	-0.824
-0.194	-0.522
-0.194	-0.171
-0.195	-0.933
-0.206	-0.927
-0.205	-0.686
-0.21	-0.718
-0.208	-0.496
-0.222	-0.078
-0.221	-0.365
-0.234	-0.741
-0.234	-0.56
-0.234	-0.223
-0.24	-0.876
-0.237	-0.907
-0.239	-0.77
-0.237	-0.863
-0.229	-0.593
-0.228	-0.151
-0.215	-0.32
-0.225	-0.651
-0.221	-0.59
-0.216	-0.256
-0.215	-0.87
-0.214	-0.98
-0.206	-0.728
-0.195	-0.691
-0.2	-0.386
-0.204	-0.002
-0.198	-0.316
-0.197	-0.69
-0.193	-0.505
-0.195	-0.16
-0.187	-0.774
-0.189	-0.939
-0.194	-0.773
-0.199	-0.718
-0.195	-0.304
-0.188	0.178
-0.199	0.002
-0.2	-0.266
-0.204	-0.109
-0.201	0.27
-0.203	-0.365
-0.206	-0.459
-0.19	0.004
-0.201	0.142
-0.203	0.489
-0.2	1.1
-0.203	0.917
-0.198	0.596
-0.193	0.706
-0.181	1.04
-0.188	0.243
-0.186	0.071
-0.181	0.013
-0.19	-0.46
-0.182	-0.859
-0.186	-0.907
-0.176	-1.379
-0.19	-2.009
-0.194	-2.22
-0.194	-2.305
-0.197	-3.119
-0.188	-3.187
-0.205	-2.869
-0.204	-2.871
-0.214	-2.341
-0.214	-1.763
-0.215	-1.769
-0.212	-1.79
-0.195	-1.411
-0.214	-0.931
-0.209	-1.345
-0.209	-1.166
-0.205	-0.765
-0.209	-0.769
-0.209	-0.398
-0.195	0.16
-0.201	-0.085
-0.21	-0.493
-0.209	-0.299
-0.205	0.087
-0.208	-0.504
-0.217	-0.415
-0.216	-0.262
-0.22	-0.388
-0.222	-0.007
-0.226	0.358
-0.232	0.046
-0.217	-0.28
-0.233	-0.068
-0.24	0.32
-0.247	-0.388
-0.248	-0.479
-0.253	-0.227
-0.256	-0.2
-0.242	0.077
-0.254	0.508
-0.25	0.176
-0.253	-0.12
-0.253	0.006
-0.25	0.391
-0.249	-0.306
-0.242	-0.375
-0.248	-0.002
-0.245	-0.126
-0.243	-0.015
-0.242	0.436
-0.24	0.219
-0.24	-0.17
-0.238	0.037
-0.249	0.493
-0.244	-0.144
-0.245	-0.205
-0.244	0.092
-0.239	-0.055
-0.249	0.255
-0.25	0.66
-0.256	0.428
-0.26	0.117
-0.261	0.227
-0.266	0.68
-0.254	0.022
-0.273	-0.245
-0.273	0.001
-0.272	0.037
-0.278	0.399
-0.277	0.74
-0.28	0.442
-0.27	0.161
-0.278	0.341
-0.283	0.917
-0.281	0.22
-0.28	0.096
-0.267	0.348
-0.272	0.278
-0.27	0.57
-0.273	0.964
-0.271	0.643
-0.275	0.435
-0.272	0.691
-0.258	1.039
-0.273	0.405
-0.278	0.437
-0.278	0.637
-0.276	0.442
-0.281	0.803
-0.288	1.333
-0.275	1.133
-0.287	0.699
-0.293	0.729
-0.293	1.189
-0.291	0.499
-0.286	0.356
-0.284	0.673
-0.28	0.675
